app_id,title,rank,month,year,hours_watched,hours_streamed,peak_viewers,peak_channels,streamers,average_viewers,average_channels
105600,Terraria,170,7,2017,262871,29020,19701,75,5280,353,39
105600,Terraria,115,8,2017,390194,26071,17717,65,4449,525,35
105600,Terraria,149,11,2017,249671,19332,32566,55,3614,347,26
105600,Terraria,147,12,2017,252459,25334,9889,81,4980,339,34
105600,Terraria,128,1,2018,359966,29084,7084,73,5248,484,39
105600,Terraria,81,2,2018,635962,27995,5563,85,4968,947,41
105600,Terraria,81,3,2018,744832,33283,19024,100,5404,1002,44
105600,Terraria,79,4,2018,780183,32836,34646,91,5488,1085,45
105600,Terraria,77,5,2018,909403,33694,6733,92,5817,1223,45
105600,Terraria,111,6,2018,564047,32798,5376,85,6059,784,45
105600,Terraria,51,7,2018,1714658,42414,13457,98,7006,2307,57
105600,Terraria,61,8,2018,1296853,35762,7349,95,6091,1745,48
105600,Terraria,62,9,2018,1106760,31453,7299,94,5344,1539,43
105600,Terraria,82,10,2018,927544,30519,6989,95,5251,1248,41
105600,Terraria,189,11,2018,246231,27249,12153,83,5043,342,37
105600,Terraria,154,12,2018,422018,30324,18007,93,6122,567,40
105600,Terraria,149,1,2019,504028,45890,34092,125,8087,678,61
105600,Terraria,168,2,2019,308084,33346,2235,105,5808,459,49
105600,Terraria,164,3,2019,379615,36074,13862,98,6100,510,48
105600,Terraria,139,4,2019,462434,37830,17440,114,6851,643,52
105600,Terraria,160,5,2019,427436,38296,15533,100,7002,575,51
105600,Terraria,91,6,2019,939604,44907,18312,116,8067,1306,62
105600,Terraria,113,7,2019,538642,43726,8167,108,7684,724,58
105600,Terraria,129,8,2019,467350,35448,10140,108,6485,629,47
105600,Terraria,137,12,2019,522738,59682,13148,157,11573,703,80
105600,Terraria,102,1,2020,925457,53382,185307,156,9155,1245,71
105600,Terraria,105,2,2020,777424,43984,22339,117,7066,1118,63
105600,Terraria,165,3,2020,512677,51247,19929,156,8647,690,68
105600,Terraria,159,4,2020,594608,90553,32292,234,10920,826,125
105600,Terraria,22,5,2020,13299419,387419,125768,4989,39524,17899,521
105600,Terraria,35,6,2020,5247075,195641,37539,659,21963,7297,272
105600,Terraria,89,7,2020,1532921,107678,32901,256,12844,2063,144
105600,Terraria,110,8,2020,1178579,87420,13293,205,10693,1586,117
105600,Terraria,176,9,2020,628590,70217,13389,189,9135,874,97
105600,Terraria,195,11,2020,575874,96416,16798,253,12317,800,134
105600,Terraria,172,12,2020,731117,98903,5486,265,13033,984,133
105600,Terraria,99,1,2021,1665269,120082,46914,326,15868,2241,161
105600,Terraria,84,2,2021,2078713,123196,265103,352,16843,3097,183
105600,Terraria,189,3,2021,823099,113601,37757,324,15383,1107,152
105600,Terraria,195,4,2021,796745,99521,6828,237,13824,1108,138
105600,Terraria,111,5,2021,1686797,110945,27374,293,14927,2270,149
105600,Terraria,55,6,2021,4250171,103355,102719,274,13218,5911,143
105600,Terraria,91,7,2021,2119549,101076,58558,233,12716,2852,136
105600,Terraria,178,10,2021,756582,101006,13737,369,11990,1018,135
105600,Terraria,183,11,2021,739329,95239,6796,274,12436,1028,132
105600,Terraria,151,12,2021,967498,91277,17752,235,11729,1302,122
105600,Terraria,112,1,2022,1724073,97331,36185,246,21033,2320,130
105600,Terraria,172,2,2022,702441,75142,76462,196,17385,1046,111
105600,Terraria,83,3,2022,2148103,79779,46986,218,17545,2891,107
105600,Terraria,179,4,2022,761732,80682,12489,220,17089,1059,112
105600,Terraria,168,5,2022,830331,82481,13173,205,17037,1117,111
105600,Terraria,147,6,2022,1003117,87258,22366,226,17803,1395,121
105600,Terraria,151,7,2022,970641,105363,18947,228,21168,1306,141
105600,Terraria,168,8,2022,909857,88682,13225,245,17926,1224,119
105600,Terraria,170,9,2022,857016,78505,17746,312,16455,1191,109
105600,Terraria,33,10,2022,6904616,139088,72819,388,24234,9292,187
105600,Terraria,131,11,2022,1054633,92111,24478,275,17208,1466,128
105600,Terraria,180,12,2022,669887,74376,7827,209,15485,901,100
105600,Terraria,104,1,2023,1377493,88419,91142,221,18386,1853,119
105600,Terraria,151,2,2023,783446,77375,11711,248,16198,1167,115
105600,Terraria,160,4,2023,900375,97431,23561,253,19254,1252,135
105600,Terraria,169,5,2023,782264,86057,8553,214,16651,1052,115
105600,Terraria,157,6,2023,718083,80711,10922,191,16923,998,112
105600,Terraria,137,7,2023,1110899,106911,15807,234,21458,1495,143
105600,Terraria,144,8,2023,1018440,94146,11437,211,18879,1370,126
105600,Terraria,185,9,2023,633451,77497,4966,210,15383,881,107
979690,The Ascent,192,8,2021,769332,49378,18351,341,8880,1035,66
35460,The Ball,138,10,2016,208863,91,28248,10,24,281,0
792300,The Beast Inside,59,10,2019,1434750,17881,41011,179,3139,1931,24
792300,The Beast Inside,151,11,2019,363851,8064,17353,146,1718,506,11
250900,The Binding of Isaac: Rebirth,132,12,2016,270451,7787,12627,48,393,363,10
250900,The Binding of Isaac: Rebirth,166,4,2021,1030810,41360,24535,151,8046,1433,57
481110,The Bunker,93,9,2016,270682,1243,39468,27,539,376,1
481110,The Bunker,187,10,2016,134875,731,34586,11,313,181,0
598980,The Coin Game,126,2,2020,604834,778,51002,12,292,870,1
598980,The Coin Game,196,6,2020,482797,851,41898,10,290,671,1
287630,The Council,179,3,2018,229122,1956,29687,39,674,308,2
921780,The Dark Occult,144,9,2018,383900,2492,34357,51,744,533,3
921780,The Dark Occult,94,10,2018,781332,11076,27794,54,1953,1051,14
1281590,The Dark Pictures Anthology: House of Ashes,42,10,2021,6330410,78836,240871,1337,14346,8520,106
1281590,The Dark Pictures Anthology: House of Ashes,137,11,2021,1235765,39977,29275,613,8254,1718,55
1194630,The Dark Pictures Anthology: Little Hope,56,10,2020,3647037,38686,308255,2097,9113,4908,52
1194630,The Dark Pictures Anthology: Little Hope,57,11,2020,3381721,89057,93870,1669,18623,4703,123
939850,The Dark Pictures Anthology: Man of Medan,50,8,2019,2036243,24472,96786,1097,6872,2740,32
939850,The Dark Pictures Anthology: Man of Medan,49,9,2019,1909323,53326,34090,523,13870,2655,74
939850,The Dark Pictures Anthology: Man of Medan,156,10,2019,393272,12771,24701,115,3584,529,17
1567020,The Dark Pictures Anthology: The Devil in Me,40,11,2022,5519400,69502,121842,1129,12998,7676,96
1567020,The Dark Pictures Anthology: The Devil in Me,94,12,2022,1613144,35142,55677,186,8288,2171,47
1567020,The Dark Pictures Anthology: The Devil in Me,193,1,2023,679793,15479,25389,71,3951,914,20
489830,The Elder Scrolls V: Skyrim Special Edition,186,12,2021,733964,82190,11520,214,8440,987,110
583470,The End Is Nigh,82,7,2017,620524,7300,36051,120,1383,835,9
298630,The Escapists,105,3,2017,309843,1338,16334,13,456,417,1
641990,The Escapists 2,81,8,2017,651737,10771,54879,138,2655,877,14
641990,The Escapists 2,94,9,2017,429925,6090,13433,41,1723,597,8
268050,The Evil Within,127,10,2016,234985,9791,10493,52,2081,316,13
268050,The Evil Within,148,11,2016,155593,7828,3591,66,1592,216,10
268050,The Evil Within,118,7,2017,393784,11104,13011,36,2070,529,14
268050,The Evil Within,97,8,2017,542370,12264,18349,50,2583,729,16
268050,The Evil Within,129,9,2017,290731,16571,11835,57,2871,404,23
268050,The Evil Within,66,10,2017,801747,37837,10895,138,5962,1079,50
268050,The Evil Within,179,7,2018,297137,7628,8258,26,1417,399,10
601430,The Evil Within 2,15,10,2017,6510096,92347,157125,890,15220,8761,124
601430,The Evil Within 2,60,11,2017,903219,23915,15008,150,5837,1256,33
601430,The Evil Within 2,152,12,2017,249459,12969,9643,49,3957,335,17
601430,The Evil Within 2,130,2,2018,297818,7801,19248,33,2506,443,11
242760,The Forest,137,1,2016,258927,10618,33168,43,2609,348,14
242760,The Forest,175,2,2016,119987,10790,8125,44,2507,172,15
242760,The Forest,161,4,2016,133729,9464,3879,43,2058,185,13
242760,The Forest,149,5,2016,136607,11066,4860,41,2392,183,14
242760,The Forest,101,6,2016,239896,13155,5766,52,2850,333,18
242760,The Forest,142,7,2016,239237,13877,22132,58,3113,321,18
242760,The Forest,170,11,2016,127406,10502,28278,46,2237,177,14
242760,The Forest,75,12,2016,645143,21441,18193,100,652,868,28
242760,The Forest,41,1,2017,1868282,45374,28096,178,8342,2514,61
242760,The Forest,117,2,2017,284052,18305,8341,80,4059,423,27
242760,The Forest,128,3,2017,230140,12442,47163,48,2448,309,16
242760,The Forest,149,7,2017,309481,17428,15097,54,3706,416,23
242760,The Forest,166,8,2017,210960,13208,5753,48,3034,283,17
242760,The Forest,162,10,2017,219965,15147,11951,65,3184,296,20
242760,The Forest,142,12,2017,258689,19433,17747,72,4123,348,26
242760,The Forest,193,1,2018,235077,23944,6070,82,4999,316,32
242760,The Forest,153,2,2018,236309,24422,4244,85,4809,352,36
242760,The Forest,175,3,2018,231920,20379,9576,63,4274,312,27
242760,The Forest,34,5,2018,2645821,90510,44129,276,16054,3560,121
242760,The Forest,92,6,2018,775696,51972,13728,174,10595,1078,72
242760,The Forest,74,7,2018,1087828,45178,20046,135,8948,1464,60
242760,The Forest,167,8,2018,282877,26984,25093,82,5779,380,36
242760,The Forest,181,9,2018,254667,21446,7726,64,4763,354,29
242760,The Forest,182,10,2018,254393,22191,5042,85,4811,342,29
242760,The Forest,148,11,2018,380508,56190,22725,235,11505,529,78
242760,The Forest,97,12,2018,747022,66708,35980,245,14221,1005,89
242760,The Forest,80,1,2019,1168510,75857,53419,267,14313,1572,102
242760,The Forest,158,2,2019,328630,47540,7264,204,9280,489,70
242760,The Forest,181,3,2019,315255,43055,6990,156,8656,424,57
